survey_number;id_final;time;Q1;Q2;Q3;Q17;Q18;Q67;Q68;Q69;Q70;Q71;Q72;Q73;Q74;Q75;Q76;Q77;Q78;Q79;Q80
3;870;8/27/2022 23:40:59;Diminue beaucoup;Oui, tout à fait d'accord;Nous sommes en train de détruire notre planète ce qui impacte son écosystème et met en danger la faune et la flore ;Oui, tout à fait d'accord;Les insectes font partis de notre écosystème et comme tout autre être vivants ont une place importante dans la chaîne ;21;Féminin;4;France;France;3;Licence (bac+3);En activité;Complètement à droite;Non;Non;Oui;Oui;
3;871;8/27/2022 23:58:37;Diminue beaucoup;Oui, d'accord;Je crois que  la diversité des espèces est un facteur d'équilibre pour la planète et ses habitants ( Alimentation, santé...);Oui, tout à fait d'accord;pollinisation;60;Féminin;2;Sénégal;France;6;Licence (bac+3);En activité;Complètement à gauche;Non;Oui, mais pas entomologiste;Oui;Oui;Greenpeace
3;872;8/28/2022 0:12:27;Diminue beaucoup;Oui, tout à fait d'accord;Disparition d'espèces, changement climatique bouleversant les écosystèmes ;Oui, tout à fait d'accord;"Participe au bon fonctionnement de l'écosystème : pollenisation; début de la chaîne alimentaire pour d'autres espèces; fertilise les sols ";34;Féminin;3;France ;France ;5;Master (bac+5);En activité;Centre;Non;Non;Oui;Oui;
3;873;8/28/2022 0:12:29;Diminue beaucoup;Oui, tout à fait d'accord;Parce que chaque être vivant en depend;Oui, tout à fait d'accord;Beaucoup d'autres espèces en dépendent ;58;Féminin;4;France;France;7;Licence (bac+3);En activité;Plutôt de gauche;Oui, indirectement;Oui, mais pas entomologiste;Oui;Non;LPO
3;874;8/28/2022 1:07:35;Diminue beaucoup;Oui, tout à fait d'accord;Toute forme de vie est unique et précieuse, chacune doit pouvoir avoir sa place.;Oui, tout à fait d'accord;Ils sont indispensables à la vie de nombreux végétaux (reproduction) et animaux (alimentation).;43;Féminin;3;France ;France;7;Master (bac+5);En activité;Complètement à gauche;Oui, indirectement;Oui, mais pas entomologiste;Oui;Non;Lpo, Aspas, Ferus, Meles, Centre Athenas, CSOS 89, One voice, Bloom, Fne
3;875;8/28/2022 1:35:04;Diminue beaucoup;Oui, tout à fait d'accord;Les données scientifiques et la simple observation de la nature environnante ;Oui, tout à fait d'accord;Pas d’insectes = pas de vie, pas de pollinisation. Ils permettent aussi de décomposer les déchets et donc de produire de la matière organique. Ils sont à la base de la chaîne alimentaire pour beaucoup d’espèces animales (oiseaux amphibiens poissons mammifères ;51;Féminin;5;France région parisienne ;France Occitanie;7;Master (bac+5);En activité;Complètement à gauche;Non;Oui, mais pas entomologiste;Oui;Non;
3;876;8/28/2022 3:49:41;Diminue beaucoup;Oui, tout à fait d'accord;l4HOMME UTILISE ES RESSOURCES DE LA TERRE EN ËNSANT QU4ELLES SERONT ETERNELLES;Oui, tout à fait d'accord;On ne les voit pas forcément et puis certaines espèces nous font peur - dans les villes, on n'a plus forcément l'habitude de les voir et à é cause de la bétonisation de celles-ci  -  de part l'utilisation d'insecticides;62;Féminin;4;France;France;5;Bac;Retraité;Ne se prononce pas;Non;Non;Oui;Non;
3;877;8/28/2022 8:31:20;Diminue beaucoup;Oui, tout à fait d'accord;C’est la vie…;Oui, tout à fait d'accord;Ils ont tous un rôle à jouer! Pollinisation, équilibre entre les espèces…;61;Féminin;3;Suisse ;France ;7;Licence (bac+3);En activité;Ne se prononce pas;Non;Non;Oui;Non;LPO pro Natura 
3;878;8/28/2022 9:06:31;Diminue beaucoup;Oui, tout à fait d'accord;L’humain est en train de tout détruire mais il est temps d’arrêter le massacre ;Oui, d'accord;Chaîne alimentaire.  Équilibre ;62;Féminin;4;France ;France ;6;Licence (bac+3);Retraité;Ne se prononce pas;Non;Non;Oui;Non;
3;879;8/28/2022 9:14:49;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;;25;Féminin;4;France;France la réunion;6;Master (bac+5);En activité;Plutôt de gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Ne se prononce pas;
3;880;8/28/2022 9:30:33;Diminue beaucoup;Oui, tout à fait d'accord;C'est nécessaire pour éviter notre propre déclin ;Oui, d'accord;Ils sont utiles aux cycles de vue des plantes et de beaucoup d'animaux (nourriture, reproduction,  nettoyage,  putréfaction...);41;Féminin;5;Belgique;Belgique;5;Bac;En activité;Plutôt de gauche;Non;Non;Oui;Non;
3;881;8/28/2022 9:43:03;Diminue beaucoup;Oui, tout à fait d'accord;C'est notre patrimoine, notre richesse ;Oui, tout à fait d'accord;La polinisation, la nourriture des oiseaux animaux ;49;Masculin;1;France ;France ;7;Master (bac+5);En activité;Plutôt de gauche;Non;Non;Oui;Oui;LPO, WWF
3;882;8/28/2022 9:53:53;Diminue beaucoup;Oui, tout à fait d'accord;Car tout le vivant est lié et pour la survie de l'équilibre général, chaque espèce doit pouvoir évoluer sans être mise en danger;Oui, tout à fait d'accord;Ils sont la base de l'alimentation d'autres espèces, ils nettoient notre environnement, ils pollinisent les fleurs ;43;Féminin;2;France ;France ;5;Licence (bac+3);En activité;Complètement à gauche;Non;Non;Oui;Non;Humanité et biodiversité 
3;883;8/28/2022 10:43:40;Diminue beaucoup;Oui, tout à fait d'accord;Pour avoir une chaine alimentaire complète et améliorer lenvironnement;Oui, tout à fait d'accord;Pollinisation et alimentation dautres animaux comme les oiseaux;46;Féminin;4;France;France;6;Licence (bac+3);En activité;Plutôt de gauche;Non;Non;Oui;Non;Lpo
3;884;8/28/2022 10:53:40;Ne se prononce pas;Oui, tout à fait d'accord;Parce que la biodiversité est synonyme de robustesse;Oui, d'accord;Parce qu'ils font partie de l'écosystème;57;Masculin;2;France;France;4;Master (bac+5);En activité;Centre;Non;Non;Non;Non;
3;885;8/28/2022 11:11:04;Diminue beaucoup;Oui, tout à fait d'accord;Trop de territoires sauvages disparaissent. Trop de chimie n’aide pas non plus. Trop d’espaces naturels morcelés et non connectés.;Oui, tout à fait d'accord;Ils sont indispensables à la bonne santé des plantes, à la qualité du sol, à l’alimentation de nombreuses espèces, à la pollinisation des cultures pour l’homme, des plantes sauvages, au nettoyage des espaces sauvages...;63;Féminin;3;France;France;5;Licence (bac+3);Retraité;Plutôt de droite;Non;Ne se prononce pas;Oui;Non;
3;886;8/28/2022 11:31:39;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;;34;Féminin;2;France ;France ;6;Licence (bac+3);En activité;Plutôt de droite;Non;Oui, mais pas entomologiste;Oui;Non;
3;887;8/28/2022 11:46:59;Diminue beaucoup;Oui, tout à fait d'accord;Respecter l’équilibre de la vie sur la planète terre en raison de l’inter action et de l’interdépendance des espèces les unes avec les autres. ;Oui, tout à fait d'accord;Pollinisation - detrivores- source de nourriture pour d’autres espèces animales prédation - ;64;Féminin;5;France;France;6;Licence (bac+3);Retraité;Complètement à gauche;Non;Non;Non;Non;Go Elan 
3;888;8/28/2022 12:17:05;Diminue beaucoup;Oui, tout à fait d'accord;Sans biodiversité, la TERRE est amené à disparaître;Oui, tout à fait d'accord;Sans insectes pas de diversités des plantes, pas de production d'humus;35;Féminin;4;France;France;4;Licence (bac+3);En activité;Plutôt de gauche;Non;Non;Oui;Non;
3;889;8/28/2022 12:22:12;Diminue beaucoup;Oui, tout à fait d'accord;Car notre survie en dépend ;Oui, tout à fait d'accord;Tout notre écosystème est interdependant. Ne pas protéger les insectes reviendrait à ne pas protéger nos oiseaux, nos terres, nos plantets, etc.;49;Masculin;2;France;France;5;Licence (bac+3);En activité;Plutôt de gauche;Non;Non;Non;Non;
3;890;8/28/2022 12:22:15;Diminue beaucoup;Oui, tout à fait d'accord;C’est notre avenir ! Et il faut préserver tout ce sur quoi l’humain a un impact ;Oui, tout à fait d'accord;Ils sont peu visibles mais joue un rôle important dans la pollinisation et dans la qualité de la terre ;33;Masculin;3;France ;France ;5;Licence (bac+3);En activité;Plutôt de gauche;Non;Non;Oui;Non;
3;891;8/28/2022 12:24:12;Diminue beaucoup;Oui, tout à fait d'accord;Parce que tout être vivant joue un rôle important dans l'écosystème terrestre. Maintenir le plus grand nombre d'espèces permet de maintenir un équilibre notamment au niveau des maillons de la chaîne alimentaire. Cela permet aussi de maintenir la flore spécifique à certaines espèces (pollinisation et propagation des graines).;Oui, tout à fait d'accord;Pour les maillons de la chaîne alimentaire, la pollinisation, la dégradation des matières organiques, l'aération et le maintien de la vie du sol, la survie de certaines espèces animales et végétales dépendent des insectes. Si l'un des maillons n'est plus là, c'est toute la chaîne qui s'effondre.;28;Féminin;3;Belgique ;Belgique ;6;Licence (bac+3);En activité;Ne se prononce pas;Oui, directement;Oui, je suis même entomologiste;Oui;Oui;
3;892;8/28/2022 13:56:49;Diminue un peu;Oui, tout à fait d'accord;J’aime la diversité et la beauté de la nature m’apaise;Ne sais pas;;40;Féminin;3;France ;France ;5;Master (bac+5);En activité;Complètement à gauche;Non;Non;Oui;Non;
3;893;8/28/2022 14:47:27;Diminue beaucoup;Oui, tout à fait d'accord;Pour conserver l'équilibre naturel de la vie sur Terre ;Oui, tout à fait d'accord;Ils ont des rôles indispensables pour la pollenisation, la décomposition des matières ;52;Masculin;2;France ;France ;6;Licence (bac+3);En activité;Centre;Non;Non;Oui;Ne se prononce pas;
3;894;8/28/2022 14:55:20;Diminue beaucoup;Oui, tout à fait d'accord;Déclin rapide et risque pour l'humanité ;Oui, tout à fait d'accord;C'est la base de l'alimentation de nombreuses espèces. Ils participent à la pollinisation. C'est potentiellement une source de protéines pour les humains. ;60;Féminin;3;France;France;7;Bac;En activité;Complètement à gauche;Non;Oui, mais pas entomologiste;Oui;Non;Lpo  Tela botanica Gie Terres toulousaines
3;895;8/28/2022 15:20:08;Diminue beaucoup;Oui, tout à fait d'accord;Disparition des espèces;Oui, d'accord;;50;Féminin;3;France;France;5;Licence (bac+3);En activité;Ne se prononce pas;Non;Non;Non;Non;
3;896;8/28/2022 16:39:53;Diminue beaucoup;Oui, tout à fait d'accord;Pour maintenir aux générations futurs, le confort actuel.;Oui, tout à fait d'accord;Pour la pollinisation;69;Masculin;1;France;France;6;Brevet;Retraité;Plutôt de gauche;Oui, indirectement;Non;Non;Non;
3;897;8/28/2022 17:20:44;Diminue beaucoup;Oui, tout à fait d'accord;Biodiversité = vie sur terre.;Oui, tout à fait d'accord;Font partie de la chaîne alimentaire et du maintien en bon état des écosystèmes;37;Masculin;2;France;France;4;Master (bac+5);En activité;Ne se prononce pas;Non;Non;Non;Oui;
3;898;8/28/2022 18:30:11;Diminue un peu;Oui, tout à fait d'accord;C'est la vie dans le paysage, qui n’apparaît pas sur les photos. Ce sont des moments d'observations, des interrogations qui en découlent. C'est l'acceptation de son existence, parmi celles des autres (faune et flore);Oui, tout à fait d'accord;destruction des haies, fauches des bords de route exagérées, plus de prairies naturelles (ce ne sont que des prés de fauche), destruction et pollution des cours d'eau (déclassement des cours d'eau pour faire plaisir à la FNSEA) ...;72;Masculin;5;France;France;7;Bac;Retraité;Complètement à gauche;Non;amateur;Non;Non;LPO, Les Naturalistes Rhodaniens, FRAPNA
3;899;8/28/2022 18:48:23;Diminue beaucoup;Oui, tout à fait d'accord;Il s'agit là d'une question de SURVIE;Oui, tout à fait d'accord;Parce que leur disparition a un impact direct sur l'écosystème. (Pollinisation, oxygénation de la terre, nourriture pour les oiseaux, dégradation  de déchets etc);59;Féminin;1;France ;France ;6;Master (bac+5);En activité;Plutôt de gauche;Non;Non;Oui;Non;Lpo, centre Athena
3;900;8/28/2022 19:36:49;Diminue beaucoup;Oui, tout à fait d'accord;Parce que la biodiversité est essentiel à l'écosystème,  elle-même essentielle à la préservation du vivant ;Oui, d'accord;Parce qu'ils contribuent largement à l'équilibre de notre l'équilibre de nos écosystèmes ;51;Féminin;4;France ;France ;7;Licence (bac+3);En activité;Ne se prononce pas;Oui, indirectement;Non;Oui;Non;
3;901;8/28/2022 19:42:12;Diminue beaucoup;Oui, tout à fait d'accord;La constante degradation de la biodiversité nuit a toutes les espèces, et a l'homme y compris, il faut donc en prendre conscience et y mettre un terme;Oui, tout à fait d'accord;Ils  sont en large declins a cause des polutions (pesticides, etc), de la perte de leur environnement et source de nourriture;27;Féminin;2;France;République Tchèque;6;Doctorat (bac+8);En activité;Plutôt de gauche;Non;Oui, mais pas entomologiste;Oui;Non;LPO
3;902;8/28/2022 20:30:15;Diminue un peu;Oui, tout à fait d'accord;Limpact de nos modes de vie sur la nature;Oui, tout à fait d'accord;;48;Féminin;2;France;France;5;Licence (bac+3);En activité;Complètement à gauche;Non;Non;Oui;Non;Greenpeace egalaldia
3;903;8/28/2022 21:40:52;Diminue un peu;Oui, d'accord;Chaque espèce est importante pour l'équilibre de la vie.;Oui, d'accord;L'usage de pesticides et dinsecticide dans l'agriculture est trop uimportant;52;Féminin;3;France;France;4;Licence (bac+3);En activité;Plutôt de gauche;Non;Non;Oui;Non;
3;904;8/28/2022 22:44:52;Diminue beaucoup;Oui, tout à fait d'accord;L'activité humaine laisse peu de place à la biodiversité. Si on ne la protège pas, elle sera complètement détruite par nos activités (réchauffement climatique, construction, pollution... ) ;Oui, tout à fait d'accord;Les pesticides utilisés en agriculture les detruise;28;Féminin;1;France ;France ;6;Master (bac+5);En activité;Plutôt de gauche;Non;Non;Oui;Oui;
3;905;8/28/2022 23:13:37;Diminue beaucoup;Oui, tout à fait d'accord;Oui car sans elle que deviendront nous ? ;Oui, tout à fait d'accord;Sans eux beaucoup de plantes ne pourraient pas se reproduire. Aussi, nombre d'entre eux nettoient et transforment la matière organique (cadavre, excréments, etc) ;38;Masculin;1;France ;France ;6;Licence (bac+3);En activité;Centre;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;LPO, CEN Auvergne 
3;906;8/29/2022 0:43:32;Diminue beaucoup;Oui, tout à fait d'accord;Parce que nous sommes dépendant directement du bon maintien de ses écosystèmes et parce que nous n’avons aucune raison de survivre et pas les autres espèces. ;Oui, d'accord;Ils font partis d’un écosystème qui ne serait plus équilibré si certains individus venaient à disparaître. ;29;Masculin;2;France;France;6;Bac;En activité;Complètement à gauche;Non;Oui, mais pas entomologiste;Oui;Non;
3;907;8/29/2022 7:54:20;Diminue beaucoup;Oui, tout à fait d'accord;Parce que l’on prend soin uniquement de ce qui rapporte ;Oui, tout à fait d'accord;Parce qu’ils sont important pour la chaîne alimentaire ;70;Féminin;2;Suisse;France;7;Bac;Retraité;Ne se prononce pas;Non;Animatrice bénévole dans une association d’éducation à l’environnement ;Oui;Oui;Graine de nature  Vouvant 85
3;908;8/29/2022 8:02:01;Diminue beaucoup;Oui, tout à fait d'accord;Déclin confirmé ;Oui, tout à fait d'accord;Eux aussi sont en déclin et part importante de la chaîne alimentaire ;42;Féminin;3;France ;France ;5;Doctorat (bac+8);En activité;Complètement à gauche;Non;Non;Oui;Non;LPO et agir pour l'environnement 
3;909;8/29/2022 8:48:58;Diminue beaucoup;Oui, tout à fait d'accord;pour maintenir la variétés des espèces sur terre , l'interconnection inter espèces, et l'ensemble des chaînes alimentaires nécessaires au vivant ;Oui, tout à fait d'accord;parce qu'ils sont à la base de beaucoup de chaînes alimentaires et qu'ils s'occupent de la pollinisation.;42;Féminin;3;France;france;5;Master (bac+5);En activité;Plutôt de gauche;Non;Non;Oui;Oui;
3;910;8/29/2022 9:23:47;Diminue beaucoup;Oui, tout à fait d'accord;C est essentiel c est la vie;Oui, tout à fait d'accord;Habitat détruit nourriture polluée ;40;Féminin;5;France;France;7;Doctorat (bac+8);En activité;Centre;Non;Oui, mais pas entomologiste;Oui;Oui;Lpo
3;911;8/29/2022 9:36:31;Diminue un peu;Oui, tout à fait d'accord;parce que la nature sans l'intervention de l'homme: ce n'est que de la biodiversité!;Oui, tout à fait d'accord;la biodiversité;64;Féminin;1;France;France;7;Licence (bac+3);En activité;Ne se prononce pas;Non;Non;Oui;Non;
3;912;8/29/2022 9:44:28;Diminue beaucoup;Oui, d'accord;La biodiversité permet le maintien d'un équilibre. Cet équilibre permet notamment de prévenir des maladies (zoonose ou autre) ou d'être plus résilient face aux événements peu courants (notamment climatiques). Le problème qui reste c'est d'identifier quelles espèces animales, végétales, bactériennes ou autre doivent être protéger. Je prends l'exemple du panda, espèce qu'on a absolument voulu sauver alors que de nombreuses espèces d'insectes doivent être sauvées et sont bien plus utiles pour la biodiversité. Mais les insectes c'est moins mignon ...;Oui, tout à fait d'accord;Les insectes maintiennent un équilibre de la biodiversité essentiel à notre survie. On ne communique pas encore assez sur leur utilité. ;24;Féminin;4;France;France;5;Master (bac+5);En activité;Complètement à gauche;Oui, directement;J'apprends à mes heures perdues. ;Oui;Oui;
3;913;8/29/2022 10:43:39;Diminue un peu;Oui, tout à fait d'accord;La biodiversité participe à l'équilibre et la résistance de la vie sur terre;Oui, tout à fait d'accord;Ils pollinisent et nettoient la Terre;41;Féminin;1;France;France;4;Master (bac+5);En activité;Plutôt de gauche;Oui, indirectement;Non;Ne se prononce pas;Non;
3;914;8/29/2022 13:49:08;Diminue un peu;Oui, tout à fait d'accord;Car elle le mérite! Et puis je pense qu’une biodiversité en bonne santé constituerait un meilleur cadre de vie pour tous. ;Oui, tout à fait d'accord;T’outrais les espèces sont liées donc nous avons besoin des insectes comme des autres espèces ;32;Féminin;1;France ;France ;7;Licence (bac+3);En activité;Plutôt de gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Non;
3;915;8/29/2022 14:24:37;Diminue beaucoup;Oui, tout à fait d'accord;disparition d'espèces;Oui, tout à fait d'accord;rôle de pollinisateurs, rôle dans le recyclage de la matière organique;51;Féminin;3;France;France;5;Doctorat (bac+8);En activité;Complètement à gauche;Oui, indirectement;Oui, mais pas entomologiste;Oui;Non;
3;916;8/29/2022 15:51:10;Diminue un peu;Oui, tout à fait d'accord;"La biodiversité est mise sous cloche. Elle est donc confisqué. Lors d'agrandissement de villes rurales ou de métropole, la biodiversite n est pas prise en compte. Elle doit être présente autour de nous.
";Oui, tout à fait d'accord;Ce monde fait partie du vivant et chaque insecte à sa spécialité. ;66;Masculin;2;France ;France;7;Brevet;Retraité;Ne se prononce pas;Non;Oui, mais pas entomologiste;Non;Non;Loiret Nature Environnement. Naturalistes Chapellois. 
3;917;8/29/2022 16:43:27;Diminue un peu;Oui, tout à fait d'accord;Naturaliste amateur, je constate la raréfaction de certains taxons et la sécheresse n'explique pas tout. ( Lépidoptères, orthoptères...);Oui, tout à fait d'accord;Ils n'ont pas une bonne image auprès du grand public. Leur utilité n'est pas évidente pour tous;52;Féminin;1;France ;France ;6;Licence (bac+3);En activité;Plutôt de gauche;Non;Oui, je suis même entomologiste;Oui;Oui;Oreina, façon, naturalistes angevins 
3;918;8/29/2022 17:51:27;Diminue beaucoup;Oui, tout à fait d'accord;Car cela met l'humanité en péril ;Oui, d'accord;Ils font partie de la chaîne alimentaire ;54;Masculin;3;France ;France ;5;Licence (bac+3);En activité;Plutôt de droite;Non;Non;Non;Non;
3;919;8/29/2022 18:17:46;Diminue beaucoup;Oui, tout à fait d'accord;Déclin rapide des espèces notamment du aux activités humaines + augmentation du nombre d'espèces en voie de disparition ;Oui, tout à fait d'accord;Car ils sont directement menacés par les articles humaines (l'épandage des pesticides entre autres) or notre survie en dépend (notamment pour la pollinisation) ;26;Féminin;3;France (DOM);France (métropole);6;Master (bac+5);En activité;Complètement à gauche;Oui, indirectement;Non;Ne se prononce pas;Non;
3;920;8/29/2022 18:33:33;Diminue beaucoup;Oui, tout à fait d'accord;La diminution de la biodiversité s'explique en grande partie par l'activité humaine.;Oui, tout à fait d'accord;Certains insectes participent à la pollinisation et d'autres peuvent aussi servir d'auxilaires contre certains animaux envahissant. Mais le plus important, je pense, est le fait que les insectes sont une source de nourriture très importante pour les animaux et sans eux, peu d'animaux (voire aucun) pourraient survivre.;15;Masculin;4;France (92);France (92);6;Brevet;Lycéen;Plutôt de gauche;Oui, indirectement;Oui, mais pas entomologiste;Oui;Oui;
3;921;8/29/2022 18:36:30;Diminue beaucoup;Oui, tout à fait d'accord;C est une réalité actée  par les scientifiques ;Oui, d'accord;Pour la chaîne alimentaire ;63;Féminin;5;France;France;5;Master (bac+5);Retraité;Plutôt de gauche;Non;Oui, mais pas entomologiste;Oui;Ne se prononce pas;Lpo
3;922;8/29/2022 18:46:08;Diminue beaucoup;Oui, tout à fait d'accord;Pour la santé humaine et sa qualité de vie ;Oui, tout à fait d'accord;Ils ont de multiples rôles dans le maintien des écosystèmes ! Par exemple, dans l'immense clade des coléoptères, on dénombre des prédateurs, de décomposeurs, des fongivores, etc. Grande diversité d'individus pour une grande diversité de fonctions. ;22;Féminin;3;France;France;5;Licence (bac+3);Etudiant;Complètement à gauche;Oui, directement;Oui, je suis même entomologiste;Oui;Oui;Le réseau Graine
3;923;8/29/2022 19:03:19;Diminue beaucoup;Oui, tout à fait d'accord;Détruire la planète sur laquelle nous vivons,  est stupide;Oui, d'accord;Ils assurent la polinisation des fleurs,  ils servent de nourriture aux espèces animales;65;Féminin;2;France;France;6;Master (bac+5);Retraité;Plutôt de gauche;Oui, indirectement;Non;Oui;Non;Greenpeace
3;924;8/29/2022 19:26:38;Diminue beaucoup;Oui, tout à fait d'accord;Je remarque que je croise moins d'espèces;Oui, tout à fait d'accord;On en croise de moins en moins d'espèces (je vis dans une grande plaine agricole) ;35;Féminin;3;France;France;6;Master (bac+5);En activité;Centre;Oui, indirectement;Oui mais je ne peux pas me prétendre entomologiste même si le monde des insectes me passionne ;Oui;Ne se prononce pas;
3;925;8/29/2022 20:17:08;Ne se prononce pas;Oui, tout à fait d'accord;Pour la survie de l'espèce humaine;Oui, d'accord;pour l'equilibre;52;Je ne souhaite pas le préciser;2;France;France;5;Brevet;En activité;Complètement à gauche;Non;Non;Oui;Non;
3;926;8/29/2022 20:54:33;Ne se prononce pas;Oui, d'accord;C'est un des éléments de fonctionnement des écosystèmes ;Oui, d'accord;;58;Je ne souhaite pas le préciser;3;France ;France ;6;Brevet;En activité;Complètement à gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Non;Lpo
3;927;8/29/2022 22:03:40;Diminue beaucoup;Oui, tout à fait d'accord;Peu de personnes sont conscientes que chaque espèce à une importance et que la disparition des unes après les autres met l'équilibre de notre planète en danger;Oui, tout à fait d'accord;Parce que chacun a son utilité ;41;Féminin;2;France;France;6;Bac;En activité;Ne se prononce pas;Non;Non;Oui;Non;LPO
3;928;8/29/2022 22:07:26;Diminue beaucoup;Oui, d'accord;Conserver les espèces le nécessitant sans s’infliger la conservation d’espèces qui ne résisteront plus à nos climats d’aujourd’hui  ;Oui, d'accord;Préservation des auxiliaires de cultures ;26;Féminin;1;France ????;France ???? ;5;Licence (bac+3);En activité;Complètement à droite;Oui, indirectement;Non;Oui;Oui;
3;929;8/29/2022 22:28:19;Diminue beaucoup;Oui, tout à fait d'accord;Pour des raisons tenant à sa valeur intrinsèque, relationnelle et instrumentale;Oui, tout à fait d'accord;Même raison que la question analogue précédente. Instrumental : pollinisation notamment.;26;Féminin;2;France ;France;5;Master (bac+5);En activité;Complètement à gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;
3;930;8/29/2022 22:38:28;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;;46;Masculin;4;France ;France ;6;Master (bac+5);En activité;Plutôt de droite;Oui, directement;Non;Oui;Oui;Lpo 
3;931;8/29/2022 22:48:51;Diminue beaucoup;Oui, tout à fait d'accord;Pour préserver la vie sur terre ;Oui, tout à fait d'accord;Nous en sommes dépendant pour notre alimentation, et autres services qu ils rendent,  ils sont à la base de la chaîne alimentaire ;44;Féminin;5;France ;France ;7;Licence (bac+3);En activité;Plutôt de gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;Wwf,  Écophylle,  
3;932;8/30/2022 0:07:16;Diminue beaucoup;Oui, tout à fait d'accord;Les espèces en voie de disparition, les écosystèmes détruit par l’être humain et ses activités, la pollution…;Oui, tout à fait d'accord;Ils sont partie prenante de la biodiversité, font partie de l’équilibre de la nature.;33;Féminin;3;France ;France;5;Licence (bac+3);En activité;Ne se prononce pas;Non;Non;Non;Non;
3;933;8/30/2022 6:30:07;Diminue un peu;Oui, tout à fait d'accord;Préserver l'ecosysteme;Oui, d'accord;Préserver les chaînes alimentaires ;62;Féminin;4;France;France;4;Licence (bac+3);Retraité;Plutôt de gauche;Non;Non;Oui;Ne se prononce pas;
3;934;8/30/2022 6:32:08;Diminue beaucoup;Oui, tout à fait d'accord;Parce qu'il est important de sensibiliser le bipède sans plumes à la conservation de la faune et flore sauvage qui vont très mal. Nous ne laissons pas assez d'espace à la nature pour qu'elle reprenne ses droits. Les fourmis remplaceraient aisément les pesticides par exemple.;Oui, tout à fait d'accord;Parce qu'ils sont essentielles à la biodiversité ;58;Féminin;3;France;France;7;Brevet;Invalidité depuis 2012;Complètement à gauche;Non;Non;Oui;Oui;Aspas - LPO - Agir pour l'Environnement - Sea Shepherd - ONG Scaph Pro Artificiel récifScap d
3;935;8/30/2022 7:50:23;Diminue un peu;Oui, tout à fait d'accord;C'est un élément important pour la préservation des écosystèmes;Oui, tout à fait d'accord;Ils sont essentiels pour le bon fonctionnement des écosystèmes;48;Masculin;3;France;France;4;Master (bac+5);En activité;Plutôt de droite;Non;Non;Non;Non;
3;936;8/30/2022 8:45:39;Diminue beaucoup;Oui, tout à fait d'accord;nous vivons la 6ème extinction de masse;Oui, tout à fait d'accord;plus de 80% des insectes ont déjà disparu récemment;41;Féminin;4;france;france;7;Master (bac+5);En activité;Complètement à gauche;Oui, directement;Non;;Oui;
3;937;8/30/2022 9:20:58;Diminue beaucoup;Oui, tout à fait d'accord;Car c'est ce qui permet d'avoir un bon équilibre sur Terre;Oui, tout à fait d'accord;Ils font partit du cycle de la vie;32;Féminin;1;france;France;5;Master (bac+5);En activité;Plutôt de gauche;Oui, indirectement;Non;Non;Non;
3;938;8/30/2022 9:25:39;Diminue beaucoup;Oui, tout à fait d'accord;Au delà de la beauté de la nature, celle ci est nécessaire à la connaissance (scientifique, médicale ………etc);Oui, tout à fait d'accord;Notamment leur rôle de pollinisateur. ;65;Masculin;3;France;France ;5;Bac;Retraité;Ne se prononce pas;Non;Curieux de connaissances sur les plantes et les animaux;Oui;Non;
3;939;8/30/2022 9:47:09;Diminue un peu;Oui, tout à fait d'accord;Équilibre faune/flore, la survie du vivant et de l’espèce humaine ;Oui, tout à fait d'accord;Pollinisation équilibre ecosystemique;51;Féminin;2;France;France;6;Master (bac+5);En activité;Plutôt de gauche;Oui, indirectement;Non;Oui;Non;
3;940;8/30/2022 14:42:58;Diminue beaucoup;Oui, tout à fait d'accord;Elle contribue à l'équilibre de la vie ;Oui, tout à fait d'accord;Ils font partie de l'écosystème ;35;Féminin;4;France;France;5;Master (bac+5);En activité;Plutôt de gauche;Non;Non;Non;Non;
3;941;8/30/2022 15:05:03;Diminue beaucoup;Oui, tout à fait d'accord;Sans mesures de protection,  la biodiversité continuera à décliner car il n'y a que  par la contrainte que le système productiviste qui la détruit peut être freiné.;Oui, tout à fait d'accord;Sans mesure certaines espèces vont continuer de décliner ;59;Féminin;3;France ;France ;6;Licence (bac+3);Retraité;Complètement à gauche;Oui, indirectement;Non;Oui;Non;LPO
3;942;8/30/2022 15:08:08;Diminue beaucoup;Oui, tout à fait d'accord;Selon moi les gens ne sont pas forcément suffisamment convient de l'impact de l'humain sur la biodiversité, sans compter la chasse, comme le déterrage de certains animaux etc...;Oui, tout à fait d'accord;Car beaucoup de produits toxiques sont encore utilisés dans les cultures, causant la mort de beaucoup d'insectes;16;Féminin;1;France;France;6;Brevet;Etudiant;Plutôt de gauche;Non;Non;Oui;Non;
