id;Q2;Q3;;;;;;;;;;;;;;
id_final;Pensez-vous que la biodiversité ait besoin d’être protégée ?;Pour quelles raisons pensez-vous cela ?;Q3_SERVICES_RESOURCES;Q3_INTERCONNECTED;Q3_HUMAN_PROTECTION;Q3_SPECIES_PROTECTION;Q3_THREATENED;Q3_RIGHT_TO_EXIST;Q3_HUMAN_RESPONSIBILITY;Q3_LIFE_PROTECTION;Q3_ECOSYSTEM_PROTECTION;Q3_BEAUTY;Q3_FUTURE_GENERATIONS;Q3_SADNESS;Q3_RESILIENCE;Q3_SPECIES_NOT_TO_PROTECT
465;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
466;Oui, tout à fait d'accord;La biodiversité est le gage de la vie sur terre ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
467;Oui, tout à fait d'accord;Parce que si la biodiversité disparaît, alors plus aucune forme de vie sur terre ne sera possible, y compris les êtres humains. Chaque espèce a son importance et un rôle spécifique qui permet à la planète de subsister, comme des chaînons qui sont dépendants les uns des autres. ;0;1;0;0;0;0;0;1;0;0;0;0;0;0
468;Oui, tout à fait d'accord;Car c’est quelque chose de très fragile et qui se fragilise de plus en plus;0;0;0;0;1;0;0;0;0;0;0;0;0;0
469;Oui, tout à fait d'accord;Elle est aujourd'hui malmenée et dans un état critique alors que la biodiversité nous est essentielle. Préserver la biodiversité c'est limiter les impacts du réchauffement climatique et réduire l'apparition de nouvelles pandémie (entre autre choses);1;1;1;0;1;0;0;0;0;0;0;0;0;0
470;Oui, tout à fait d'accord;De nombreuses espèces menacées et deplacement d'espèces en raison du changement climatique;0;0;0;0;1;0;0;0;0;0;0;0;0;0
471;Oui, tout à fait d'accord;Tout est lié. Chaque vie à son importance dans l'équilibre de la nature. ;0;1;0;0;0;0;0;1;0;0;0;0;0;0
472;Oui, tout à fait d'accord;"-c'esr en partie à cause des humains donc il faut réparer ça 
- il est important de garder une grande diversité génetique, de vie, écosystèmes sur la planète pour le bon fonctionnement de la nature
-si on fait rien tout va disparaître et être déréglé ";0;1;0;0;1;0;1;1;0;0;0;0;1;0
473;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
474;Oui, tout à fait d'accord;Constat personnel en 41 ans de vie et informations entendues ou lues ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
475;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
476;Oui, tout à fait d'accord;La biodiversité permet un équilibre de la vie sur Terre. Des déséquilibres entraineront différentes conséquences : extinctions d'espèces, interactions moins importantes entre les espèces, impact sur l'écosystème;0;1;0;1;0;0;0;0;1;0;0;0;0;0
477;Oui, tout à fait d'accord;Conserver équilibre et richesse entre systèmes présents sur la planete, notamment pour notre biene etre en tant qu'humains.;0;1;1;0;0;0;0;0;0;0;0;0;0;0
478;Oui, tout à fait d'accord;"
À mon sens, la nature a sa propre technologie et chaque espèce joue un rôle primordial pour reguler celle-ci. 
Preserver cette biodiversité est essentiel pour éviter un dérèglement de cette technologie si complexe.
De plus, au delà de nous apporter de magnifiques spectacles (des paysages, des couchers de soleil, voir un cerf et son faon,un oiseau se poser sur son épaule... ), cette technologie nous permet à nous, les humains,de nous adapter et de vivre sur cette planète.
Je pense que si la biodiversité venait à disparaitre, l'espèce humaine disparaîtra avec elle ";0;1;1;0;0;0;0;0;0;1;0;0;0;0
479;Oui, tout à fait d'accord;L'activité humaine actuelle, provoque la disparition de trop nombreux écosystèmes;0;0;0;0;1;0;1;0;0;0;0;0;0;0
480;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
481;Oui, tout à fait d'accord;Pour garder un écosystème équilibré. Pour la beauté de la diversité, aussi;0;1;0;0;0;0;0;0;0;1;0;0;0;0
482;Oui, tout à fait d'accord;Urbanisation galopante, déforestation, disparition des espaces naturelles, la chasse.;0;0;0;0;1;0;1;0;0;0;0;0;0;0
483;Oui, tout à fait d'accord;Toutes espèces a une raison d'être. Qu'une espèce disparaisse et c'est l'écosystème qui se trouve déséquilibré. Qu'un prédateur ne trouve plus ses besoins alimentaires dans la nature et il doit se tourner vers d'autres moyens de survie qui ne sont pas souhaitables et peuvent être dommageable ( effets invasifs, attaques de troupeaux, arrivée d'espèce inattendue faisant les poubelles de ville ....)  ;0;1;1;0;0;0;0;0;0;0;0;0;0;1
484;Oui, tout à fait d'accord;Pas de vie sans biodiversité;0;0;0;0;0;0;0;0;1;0;0;0;0;0
485;Oui, tout à fait d'accord;Beaucoup d'alertes dans le monde entier depuis ces dernières années ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
486;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
487;Oui, tout à fait d'accord;La nature offre tout ce dont chaque espèce a besoin pour vivre sainement. ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
488;Oui, tout à fait d'accord;Sans biodiversité, pas d’equilibre de l’ecosysteme;0;1;0;0;0;0;0;0;1;0;0;0;0;0
489;Oui, tout à fait d'accord;C’est juste une évidence !;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
490;Oui, tout à fait d'accord;Biodiversité indispensable à la survie de la planète ;0;1;0;0;0;0;0;1;0;0;0;0;0;0
491;Oui, tout à fait d'accord;Je trouve ça important;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
492;Oui, tout à fait d'accord;Pour chaque espèce qui disparaît, c'est l'équilibre de tout un écosystème qui est menacé, il faut donc protéger la biodiversité. ;0;1;0;0;0;0;0;0;1;0;0;0;0;0
493;Oui, d'accord;L’homme détruit trop d’écosystèmes ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
494;Oui, tout à fait d'accord;"Les lobbys agrochimiques portent atteinte à la biodiversité à un tel point qu'il est urgent de stopper l'utilisation des pesticides et autres produits toxiques qui empoisonnent les sols, les nappes phréatiques, l'air, les plantes, les insectes, les oiseaux, les poissons, toute la chaîne alimentaire et le humains.
";0;0;1;1;1;0;1;0;0;0;0;0;0;0
495;Oui, tout à fait d'accord;pour maintenir un équilibre entre espèce;0;1;0;0;0;0;0;0;0;0;0;0;0;0
496;Oui, tout à fait d'accord;Certains humains détruisent et polluent beaucoup trop la planète, en conséquence d'autres humains doivent agir pour sa protection ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
497;Oui, tout à fait d'accord;Tout est en corrélation sur terre, protéger la biodiversité c'est agir pour que demain soit encore possible, pour la vie ! ;0;1;0;0;0;0;0;1;0;0;0;0;0;0
498;Oui, tout à fait d'accord;pourquoi ne devrait elle pas l'être? nous devons la protéger des atteintes que nous lui imposons, en tant qu'êtres humains.;0;0;0;0;0;1;1;0;0;0;0;0;0;0
499;Oui, tout à fait d'accord;Parce qu'elle participe à l'équilibre de toute la planète;0;1;0;0;0;0;0;1;0;0;0;0;0;0
500;Oui, tout à fait d'accord;Contribue au bien être de notre planète ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
501;Oui, tout à fait d'accord;Les études scientifiques attestent bien aujourd'hui de la diminution de la biodiversité à différentes échelles. Or la biodiversité a une valeur (si tant est qu'il faille toujours justifier les mesures de protection que l'on prend par la valeur des choses) écologique, économique, culturelle etc., mais qui reste méconnue ou sous-estimée et il faut donc des mesures (réglementaires, contraignantes, préventives...) pour la protéger.;1;0;0;0;1;0;0;0;0;1;0;0;0;0
502;Oui, tout à fait d'accord;Car chaque être vivant est relié au milieu et aux autres êtres qui l'entourent. La biodiversité permet de maintenir un équilibre au sein de la nature.;0;1;0;0;0;0;0;0;0;0;0;0;0;0
503;Oui, tout à fait d'accord;"Équilibre des écosystèmes; respect des espèces animales et végétales ";0;1;0;1;0;1;0;0;1;0;0;0;0;0
504;Oui, tout à fait d'accord;Question  de responsabilité + valeur patrimoniale +services écosystèmiques ;1;0;0;0;0;0;1;0;0;1;0;0;0;0
505;Oui, tout à fait d'accord;La biodiversite fait partie intégrante de notre monde est de nous même depuis des années, si elle disparaît, nous finirons pas disparaître avec elle.;0;1;1;0;0;0;0;0;0;0;0;0;0;0
506;Oui, tout à fait d'accord;Cercle vicieux de la mondialisation qui ne prends pas assez voire pas du tout en compte les effets néfastes voire désastreux sur la biodiversité;0;0;0;0;1;0;1;0;0;0;0;0;0;0
507;Oui, tout à fait d'accord;Pour ne pas limiter les oiseaux aux corbeaux et moineaux ;0;0;0;0;0;0;0;0;0;1;0;0;0;0
508;Oui, d'accord;Valeur intrinsèque des espèces et équilibre qu’elles apportent dans leurs écosystèmes ;0;1;0;0;0;1;0;0;0;0;0;0;0;0
509;Oui, tout à fait d'accord;Des espèces spécifiques sont en danger d'extinction. Certaines espèces profitent des niches libérées ;0;0;0;0;1;0;0;0;0;0;0;0;0;1
510;Oui, tout à fait d'accord;Equilibre des écosystèmes, maintien d'un milieu de vie habitables pour la faune et la flore (humains compris), préservation des ressources naturelles qui nous sont vitales, maintien d'un environnement sain et agréable;1;1;1;1;0;0;0;0;0;1;0;0;0;0
511;Oui, tout à fait d'accord;C'est la diversité, la variété, la richesse et le rôle de chaque espèce qui maintient (ou maintenait à présent) l'équilibre du vivant sur Terre.;0;1;0;0;0;0;0;1;0;0;0;0;0;0
512;Oui, tout à fait d'accord;Trop d'urbanisation non réfléchie, de pesticides sur les terres agricoles, de destruction des haies, de surexploitation des ressources, de déforestation, ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
513;Oui, tout à fait d'accord;Dans le contexte actuel avec le réchauffement climatique, les incendies, la sécheresse, les intempéries... il est important de protéger la biodiversité ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
514;Oui, tout à fait d'accord;Par respect pour toutes formes de vie;0;0;0;0;0;1;0;0;0;0;0;0;0;0
515;Oui, tout à fait d'accord;C'est l'équilibre d'un eco système ;0;1;0;0;0;0;0;0;1;0;0;0;0;0
516;Oui, tout à fait d'accord;Parce que nous créons la condition de sa diminution ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
517;Oui, tout à fait d'accord;Pour protéger les espèces ainsi que l'environnement. Et qu'on puisse chacun vivre en harmonie.;0;0;0;1;0;0;0;1;0;0;0;0;0;0
518;Oui, tout à fait d'accord;La biodiversité est en danger à cause des humains, c'est aux humains de réparer le mal qu'ils ont fait ! ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
519;Oui, tout à fait d'accord;pour éviter la disparition de certaines espèces, freiner les manipulations génétiques;0;0;0;0;1;0;0;0;0;0;0;0;0;0
520;Oui, tout à fait d'accord;car notre impact négatif sur elle est trop important pour qu'elle puisse se rétablir d'elle même avec le niveau de pression anthropique actuel;0;0;0;0;1;0;1;0;0;0;0;0;0;0
521;Oui, tout à fait d'accord;Chaque espèce a sa place, aucune ne devrait disparaître.... ;0;0;0;0;0;1;0;0;0;0;0;0;0;0
522;Oui, tout à fait d'accord;De nombreuses menaces pèsent sur la biodiversité avec notamment la destruction des habitats par de nombreux domaines d'activité tels que l'urbanisme et l'agriculture. ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
523;Oui, tout à fait d'accord;Parce que l'homme a une propension rapide à détruire l'environnement ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
524;Oui, tout à fait d'accord;"Les espèces dépendent les unes des autres pour survivre.
La disparition d'une espèce 
peut altérer la survie de l'écosystème.";0;1;0;0;0;0;0;0;1;0;0;0;0;0
525;Oui, tout à fait d'accord;Car elle contribue au bien-être de notre planète ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
526;Oui, tout à fait d'accord;Je constate à mon petit niveau une baisse drastique du nombre d'insectes, le soir autour d'une lampe par exemple. Cela fait 3 ans que je ne vois plus de sauterelles dans mon jardin,etc.;0;0;0;0;1;0;0;0;0;0;0;0;0;0
527;Oui, tout à fait d'accord;La biodiversité est l'avenir de la planète et donc le notre;0;0;1;0;0;0;0;1;0;0;0;0;0;0
528;Oui, tout à fait d'accord;Parce que ne serait-ce que pour les oiseaux et les insectes, on voit bien une diminution du nombre d'espèces et une réduction de la taille des populations pour d'autres dans des habitats qui semblent pourtant favorables (et une disparition dans les habitats dégradés);0;0;0;0;1;0;0;0;0;0;0;0;0;0
529;Oui, tout à fait d'accord;L'homme fait partie intégrante de cette biodiversité, il nous faut la protéger pour survivre;0;1;1;0;0;0;0;0;0;0;0;0;0;0
530;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
531;Oui, tout à fait d'accord;La Terre et les Hommes ont besoin de la biodiversité pour continuer à vivre.;0;0;1;0;0;0;0;1;0;0;0;0;0;0
532;Oui, tout à fait d'accord;Constat alarmant depuis des années des chercheur, scientifiques... ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
533;Oui, tout à fait d'accord;Car l’homme détruit pour prendre ce qu’il souhaite . ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
534;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
535;Oui, tout à fait d'accord;Parce qu’elle s’effondre, selon les rapports scientifiques (IPBS);0;0;0;0;1;0;0;0;0;0;0;0;0;0
536;Oui, tout à fait d'accord; De nombreuses espèces en déclin ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
537;Oui, tout à fait d'accord;Parce que nous sommes l'espèce qui a le plus d'impact sur cette biodiversité ;0;0;0;0;0;0;1;0;0;0;0;0;0;0
538;Oui, tout à fait d'accord;Car je pense que chaque élément constitutif de cette biodiversité contribue à créer un certain équilibre sur la planète. Je pense que si une espèce disparait, d'une façon ou d'une autre, c'est l'équilibre du vivant qui en est impacté.;0;1;0;0;0;0;0;1;0;0;0;0;0;0
539;Oui, tout à fait d'accord;Services écosystémiques, beauté de la diversité, équilibre des écosystèmes ;1;1;0;0;0;0;0;0;1;1;0;0;0;0
540;Oui, tout à fait d'accord;Parce-que chaque espèces est un maillon essentiel et utile qui permet (de mon point de vue) de garder un bon équilibre dans ce grand tout. Forcément, si nous perdons petits à petits quelques uns de ces maillons essentiels, même ceux qui nous paraissent minuscules et insignifiants, à force un gros déséquilibre se formera. C'est clairement ce qui est en train de se passer actuellement et ce de plus en plus. Mis à part ça, ce sont aussi des êtres vivants qui n'ont rien demandés à personnes et qui méritent d'être protégées, on devrait avoir plus d'empathie de ce côté là d'une manière générale, par respect pour le vivant.;0;1;0;0;1;1;0;0;0;0;0;0;0;0
541;Oui, tout à fait d'accord;Diversité génétique et préservation des espèces (comme les pollinisateurs) dites « utiles »;1;0;0;0;0;0;0;0;0;0;0;0;0;0
542;Oui, tout à fait d'accord;C'est notre patrimoine naturel, il nous permet de vivre (ressources et bien être).;1;0;1;0;0;0;0;0;0;1;0;0;0;0
543;Oui, tout à fait d'accord;Parce qu'elle est en danger;0;0;0;0;1;0;0;0;0;0;0;0;0;0
544;Oui, tout à fait d'accord;Diminuer l’impact de l’homme;0;0;0;0;0;0;1;0;0;0;0;0;0;0
545;Oui, tout à fait d'accord;nombreuses espèces, d'écosystèmes qui sont en danger. Nous faisons tous partie d'un écosystème, qu'importe l'échelle à laquelle on se place. Moins de diversité veut dire pour moi moins de curiosité, moins d'émerveillement, moins de résilience;0;1;0;0;1;0;0;0;0;1;0;0;1;0
546;Oui, tout à fait d'accord;Défense du vivant dans son ensemble ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
547;Oui, tout à fait d'accord;Parce que nous modifions les environnements trop rapidement que que les espèces aient le temps de s'adapter au fil des générations.;0;0;0;0;1;0;1;0;0;0;0;0;0;0
548;Oui, tout à fait d'accord;c'est notre patrimoine et notre avenir;0;0;1;0;0;0;0;0;0;1;0;0;0;0
549;Oui, tout à fait d'accord;Vaste sujet. Une espèce qui disparaît l'est définitivement, animale ou végétale. Je vois trop de morceaux de campagne (plaines, haies, bosquets...) disparaître au profit de monoculture. Et les espèces qui étaient associées à ce milieux faire de même.;0;0;0;1;1;0;1;0;0;0;0;0;0;0
550;Oui, tout à fait d'accord;6 ème extinction de masse, réchauffement climatique, destruction des habitats, déforestation, incendies volontaires, toutes pollutions, émissions de gaz à effets de serre, sur-pêche, sur-chasse...;0;0;0;0;1;0;1;0;0;0;0;0;0;0
551;Oui, d'accord;c est un marqueur de l état de la planète ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
552;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
553;Oui, tout à fait d'accord;On observe un déclin des espèces (insectes, oiseaux, etc) à cause de l'activité humaine. On se doit de réparer nos dégâts et protéger ceux qui ne le peuvent pas;0;0;0;0;1;0;1;0;0;0;0;0;0;0
554;Oui, tout à fait d'accord;Si nous ne faisons rien nous allons vers une telle dégradation du climat que la vie sur terre sera quasi impossible pour la plupart des espèces.;0;0;0;1;1;0;0;0;0;0;0;0;0;0
555;Oui, tout à fait d'accord;Car nous avons la possibilité technique  d’agir fortement sur la nature , il faut donc adapter nos actions. ;0;0;0;0;0;0;1;0;0;0;0;0;0;0
556;Oui, tout à fait d'accord;Je vois de plus en plus de milieu naturel disparaître et se faire remplacer par du béton. ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
557;Oui, tout à fait d'accord;Parce qu'elle ne peut pas se défendre à court terme face aux destructions humaines;0;0;0;0;1;0;1;0;0;0;0;0;0;0
558;Oui, tout à fait d'accord;la protection de la biodiversité participe (autant que je puisse le savoir) à la protection de l'espèce humaine.;0;0;1;0;0;0;0;0;0;0;0;0;0;0
559;Oui, tout à fait d'accord;la diversité est une richesse , sa diminution est donc une perte qu'il faut essayé de ralentir .;0;0;0;0;0;0;0;0;0;1;0;0;0;0
560;Oui, tout à fait d'accord;Respect des especes;0;0;0;0;0;1;0;0;0;0;0;0;0;0
561;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
562;Oui, tout à fait d'accord;Parce que 60% des espèces ont disparues;0;0;0;0;1;0;0;0;0;0;0;0;0;0
563;Oui, tout à fait d'accord;Elle participe à l'équilibre de tout la nature et le reste.;0;1;0;0;0;0;0;1;0;0;0;0;0;0
564;Oui, d'accord;Je pense que le nombre d'espèces augmente ou diminue en fonction du temps. Certaines naissent et d'autres déclinent, en fonction des changements naturels ou humains. Je suppose que nous souhaitons protéger les espèces qui existent déjà et que chacune d'entre elle a son rôle à jouer.;0;1;0;0;0;0;0;0;0;0;0;0;0;0
565;Oui, tout à fait d'accord;Parce que nous n'avons aucun droit de mettre en péril ce que l'évolution a mis des milliards d'années à construire... ;0;0;0;0;0;1;0;0;0;0;0;0;0;0
566;Oui, tout à fait d'accord;Personne ne s'en occupe vraiment ;0;0;0;0;0;0;1;0;0;0;0;0;0;0
567;Oui, tout à fait d'accord;Cela est important pour l'écosystème et pour nous.;0;0;1;0;0;0;0;0;1;0;0;0;0;0
568;Oui, tout à fait d'accord;Notre survie à long terme en tant qu’espèce en dépend ;0;0;1;0;0;0;0;0;0;0;0;0;0;0
569;Oui, tout à fait d'accord;L'activité humaine ;0;0;0;0;0;0;1;0;0;0;0;0;0;0
570;Oui, tout à fait d'accord;Ce sont des êtres vivants, ils méritent le respect ;0;0;0;0;0;1;0;0;0;0;0;0;0;0
571;Oui, tout à fait d'accord;L'accélération du réchauffement climatique et l'importance de nos pollutions nécessitent de nous faire entrer dans une logique de sauvetage !;0;0;0;0;1;0;1;0;0;0;0;0;0;0
572;Oui, tout à fait d'accord;"Question difficile. Je pense que chaque espèce, voire chaque individu est animé d'un élan vital qui a pour but sa survie. La survie de certaines espèces prend la forme d'une prolifération. La prolifération nuit aux autre espèces et donc à la biodiversité. C'est pourquoi je pense qu'elle a besoin d'être protégée. La question est par qui ? Les espèces entre elles ? Une espèce plus ""sage"" ? Les règles de la Nature ? Dieu ?";0;1;0;0;0;0;0;0;1;0;0;0;0;1
573;Oui, tout à fait d'accord;Nous faisons partie de la biodiversité ;0;1;1;0;0;0;0;0;0;0;0;0;0;0
574;Oui, tout à fait d'accord;"Car elle a un prédateur qui fait n'importe quoi et n'a aucune limite... on appelle ça de l'injustice chez les humains. ""on"" n'est pas plus supérieur que le reste du vivant.";0;0;0;0;0;1;1;0;0;0;0;0;0;0
575;Oui, tout à fait d'accord;Pour protéger la vie dont celle des êtres humains, par attachement très profond à ce que est présent dans le milieu où je vis. Cela peut être aussi un très beau projet collectif ;0;0;1;0;0;0;0;1;0;0;0;1;0;0
576;Oui, tout à fait d'accord;Parce beaucoup d’espèces sont en déclin et un jour on ne les verra plus que dans les livres et documentaires animaliers ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
577;Oui, tout à fait d'accord;Beaucoup d'espèces sont en voie de disparition, et ce par la faute de l'humain.;0;0;0;0;1;0;1;0;0;0;0;0;0;0
578;Oui, tout à fait d'accord;Pour garder une biodiversité génétique, pour éviter que certaines espèces disparaissent également.;0;0;0;1;0;0;0;0;0;1;0;0;0;0
579;Oui, tout à fait d'accord;Parce que l'humain n'est qu'un parmi tant sur cette planète et que le vivant mérite notre respect. Nous avons besoin de la biodiversité pour notre survie, mais aussi et surtout pour sa beauté et sa richesse. ;0;0;1;0;0;1;0;0;0;1;0;0;0;0
580;Oui, tout à fait d'accord;C'est une richesse incommensurable essentielle à l'equilibre de la vie, de l'Ocean, de notre planète;0;1;0;0;0;0;0;1;0;1;0;0;0;0
581;Oui, tout à fait d'accord;La biodiversité est le propre de la survie de notre planète, elle contribue à son équilibre à notre survie aussi entant qu'espèce?;0;1;1;0;0;0;0;1;0;0;0;0;0;0
582;Oui, tout à fait d'accord;La biodiversité mondiale s'écroule.;0;0;0;0;1;0;0;0;0;0;0;0;0;0
583;Oui, tout à fait d'accord;"Parce que le déclin de la biodiversité signe également le déclin de l'humanité. 
";0;0;1;0;0;0;0;0;0;0;0;0;0;0
584;Oui, tout à fait d'accord;Car nous que le déclin d'une espèce peut entraîner la disparition de plusieurs autres;0;0;0;1;0;0;0;0;0;0;0;0;0;0
585;Oui, tout à fait d'accord;les écosystèmes non avantageux pour l'humain ont tendance à disparaitre (milieu anthropique qui a tendance à grignoter les autres milieux), et de ce fait, une partie de la biodiversité liée, notamment les espèces qui ne sauront pas s'adapter à un autre écosystème;0;0;0;0;1;0;1;0;0;0;0;0;0;0
586;Oui, tout à fait d'accord;"Pour plusieurs raisons. Parce c'est un des piliers sur lequel repose le bon fonctionnement de l' ""écosystème"" terrestre. Parce que chaque espèce a son rôle à jouer dans la nature. Aussi parce qu'il n'y a pas de raison morale pour que des espèces disparaissent pour favoriser les intérêts de l'espèce humaine. Et enfin parce que je suis passionné par la biodiversité, je considère ça comme un vrai trésor.";0;1;0;0;0;1;1;0;0;1;0;0;0;0
587;Oui, tout à fait d'accord;Le maintien des équilibres sur notre planète, lutter contre les dérèglements climatiques, maintien d'un habitat viable pour les humains. C'est une richesse qu'il ne faut pas perdre. ;0;1;1;0;0;0;0;0;0;1;0;0;0;0
588;Oui, tout à fait d'accord;Parce que c'est une richesse du monde et qu'elle participe au bon fonctionnement du cycle de la vie sur la planète. ;0;1;0;0;0;0;0;1;0;1;0;0;0;0
589;Oui, tout à fait d'accord;Nombreuses espèces animales et végétales en déclin ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
590;Oui, d'accord;Plus il y aura de diversité, plus on s'adaptera à nos environnements ;0;0;0;0;0;0;0;0;0;0;0;0;1;0
591;Oui, tout à fait d'accord;Je fais de la photo d'insectes en amatrice depuis 15 ans et ai vu le nombre de individus par espèce diminuer vraiment.  ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
592;Oui, tout à fait d'accord;Pour l'équilibre de tous (flore et faune);0;1;0;1;0;0;0;0;0;0;0;0;0;0
593;Oui, tout à fait d'accord;Préserver la biodiversité est capital pour l'avenir de notre planète et aussi, tout simplement, parce que cela symbolise la beauté du vivant. ;0;0;0;0;0;0;0;1;0;1;0;0;0;0
594;Oui, tout à fait d'accord;Question de respect de la nature et d'équilibre : il faut que les espèces puissent cohabiter et avoir les mêmes chances de vie/survie. La trop grande place prise par l'homme est devenue clairement inquiétante.;0;1;0;0;0;1;1;0;0;0;0;0;0;0
595;Oui, tout à fait d'accord;Un besoin pour les générations futures ;0;0;0;0;0;0;0;0;0;0;1;0;0;0
596;Oui, tout à fait d'accord;Les actions de l'espèce humaine ont beaucoup détruit la biodiversité.;0;0;0;0;1;0;1;0;0;0;0;0;0;0
597;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
598;Oui, tout à fait d'accord;Parce que de nombreux espèces ont disparus et disparaissent très vite du fait de l’activité humaine et de la crise climatique ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
599;Oui, tout à fait d'accord;un écosystème est un ensemble fragile de relations entre espèces. Il y a un équilibre et chaque espèce à un rôle à jouer. Il faut éviter de rompre l'équilibre, car les répercussions sont non maitrisables et souvent néfaste pour tous.;0;1;0;0;0;0;0;1;0;0;0;0;0;0
600;Oui, tout à fait d'accord;la biodiversité est une condition du maintien du vivant ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
601;Oui, tout à fait d'accord;Interaction entre biodiversité et santé humaine. Respect de la biodiversité nécessaire pour vivre en harmonie avec toute la nature, faune et flore, océans et montagnes…;1;0;1;0;0;1;0;0;0;0;0;0;0;0
602;Oui, tout à fait d'accord;Beaucoup moins d’espèces dans nos campagnes ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
603;Oui, tout à fait d'accord;pour la préservation de l'environnement, de toutes les interactions au sein de la nature et avec l'homme.;0;1;0;0;0;0;0;1;0;0;0;0;0;0
604;Oui, tout à fait d'accord;Car c'est ce que les études scientifiques montrent;0;0;0;0;1;0;0;0;0;0;0;0;0;0
605;Oui, tout à fait d'accord;A cause des pollutions et du dérèglement climatique causés par l'homme. ;0;0;0;0;0;0;1;0;0;0;0;0;0;0
606;Oui, tout à fait d'accord; Car notre planète ressemble de plus en plus à mars;0;0;0;0;1;0;0;0;0;0;0;0;0;0
607;Oui, tout à fait d'accord;"L équilibre et l épanouissement notre planète dépendent de la diversité des espèces ; dont nous faisons partie d ailleurs ";0;1;1;0;0;0;0;1;0;0;0;0;0;0
608;Oui, tout à fait d'accord;C'est tres triste de voir disparaître définitivement certaines espèces ;0;0;0;1;1;0;0;0;0;0;0;1;0;0
609;Oui, tout à fait d'accord;"J'ai un Master en écologie,  je connais l'importance de la biodiversité pour le fonctionnement des écosystèmes à de multiples échelles et je sais qu'elle subit un déclin à une vitesse sans précédent. Nous reposons sur elle (épuration de l'eau, 
pollinisation, production et recyclage de matière organique, chaînes alimentaires...) et avons donc besoin de la protéger au mieux. ";0;1;1;0;1;0;0;0;0;0;0;0;0;0
610;Oui, tout à fait d'accord;Des especes disparaissent chaque jour , qu'elles soient animales ou végétales . Si rien n'est fait c'est non seulement la qualité de la vie sur terre qui est menacée , mais son existence meme ;0;0;0;0;1;0;0;1;0;0;0;0;0;0
611;Oui, tout à fait d'accord;Elle est en déclin ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
612;Oui, tout à fait d'accord;Respect de la vie et de son futur;0;0;0;0;0;1;0;0;0;0;0;0;0;0
613;Oui, tout à fait d'accord;"en l'absence de biodiversité, les espèces finiront pas toutes disparaitre ( et nous avec ;) )";0;0;1;1;0;0;0;0;0;0;0;0;0;0
614;Oui, tout à fait d'accord;Chaque espèce mérite de vivre,  et il faut tout faire pour éviter le déclin ou l'extinction de nombre d'entre elles. ;0;0;0;1;0;1;0;0;0;0;0;0;0;0
615;Oui, tout à fait d'accord;Pour préserver la vie ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
