id_final;Q17;Q18;;;;;;;;;;;;;;;;
id_final;Pensez-vous que les insectes aient besoin d’être protégés ?;Pour quelles raisons pensez-vous cela ?;Q18_SERVICES_RESOURCES;Q18_INTERCONNECTED;Q18_HUMAN_PROTECTION;Q18_SPECIES_PROTECTION;Q18_SPECIES_NOT_TO_PROTECT;Q18_UNPLEASANT;Q18_THREATENED;Q18_BEES;Q18_RIGHT_TO_EXIST;Q18_HUMAN_RESPONSIBILITY;Q18_LIFE_PROTECTION;Q18_ECOSYSTEM_PROTECTION;Q18_BEAUTY;Q18_INDICATOR;Q18_BIG_PART_BIODIVERSITY;Q18_SADNESS
458;Oui, tout à fait d'accord;"Certaines especes d'insectes se chargent de la pollinisation, leur extinction ou la fiminution signivicative de leurs popilations empecheraient a terme un grand nombre de plantes de se reproduire ; les insectes constituent la nourriture de nombreux animaux (oiseaux, petits mammifères, etc), et une diminution des populations d'insecte entrainerait donc de nombreux desequilibres.
De nombreuse espèces d'insectes contribuent par ailleurs au maintient de la qualité des sols.";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
459;Oui, tout à fait d'accord;Beaucoup d'insectes, notamment les pollinisateurs et les insectes migrateurs (monarques) sont en déclin;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
460;Oui, tout à fait d'accord;dissémination des pollens, source de nourriture pour d'autres espèces, nettoyeurs ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
461;Oui, d'accord;il y a une auto-régulation : les coccinelles mangent les pucerons;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
462;Oui, tout à fait d'accord;Les insectes sont le cœur même de la biodiversité. Ils sont là depuis bien avant de nombreuses espèces et participent à la chaîne alimentaire de beaucoup d'animaux. Nous aimerions exterminer les moustiques mais sans eux les chauves-souris peineraient à trouver leur nourriture.  Et il y a beaucoup d'insectes pollinisateurs qui participent au transport du pollen des fleurs mellifères, et c'est surtout grâce à eux qui se fait la reproduction et la diversité de ces plantes. Lorsqu'une espèce d'insectes est menacée c'est toute la biodiversité qui l'est. ;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
463;Oui, tout à fait d'accord;Ils sont eux aussi menacé par l'activité humaine, la destruction de leurs habitats, la pollution...;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
464;Oui, tout à fait d'accord;Ils nettoient la terre et apportent de la matière riche au sol. ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
465;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
466;Oui, tout à fait d'accord;Rôle dans la pollinisation ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
467;Oui, d'accord;Comme pour les raisons expliquées précédemment : chaque espèce a un rôle et son importance. Les insectes permettent de préserver la nature et de la réguler. ;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
468;Oui, tout à fait d'accord;Car il serve à énormément de chose au sein de la biodiversité (politisation, chaîne alimentaire, etc);1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469;Oui, d'accord;Maintenir les services rendus par les insectes comme la pollinisation, réduire le risque de propagation de certaines maladies, c'est un maillon essentiel de nombreuses chaînes alimentaires.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
470;Oui, tout à fait d'accord;Participe au maintient des autres espèces (pollenisation, aération des soles par les vers de terre..) et mettent comme tout être vivant d'être protégé ;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
471;Oui, tout à fait d'accord;Pour la pollinisation, pour tout le travail qu'ils font dans le nettoyage, la décomposition, le recyclage. Pour l'équilibre de la nature.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
472;Oui, tout à fait d'accord;Ils sont importants pour pleins des choses;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
473;Oui, d'accord;ils font partis de presque toutes les chaînes alimentaires ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
474;Oui, tout à fait d'accord;Ils sont à la base de la chaîne alimentaire pour beaucoup de mammifères, de la pollinisation pour beaucoup de fleurs ( donc de notre nourriture ), essentiels à la vie du sol ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
475;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
476;Oui, tout à fait d'accord;"Il y a des insectes ""utiles"" comme les pollinisateurs et d'autres jugés comme ""dérangeant"" mais qui ont tout de même un rôle dans la chaîne alimentaire d'autres espèces animales par exemple.";1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
477;Oui, tout à fait d'accord;Équilibre de la chaîne alimentaire, pollinisation ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
478;Oui, tout à fait d'accord;"Car tous les insectes ont leur propre rôles :certains retournent la terre, décomposent les déchets et apportent la matière organique à celle ci et aux plantes. 
D'autres sont pollinisateurs, processus indispensable pour le bon équilibre de la biodiversité. ";1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
479;Oui, tout à fait d'accord;Certaines espèces subissent un déclin Massif, lié aux insecticides, à l'agriculture intensive.. ;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
480;Oui, tout à fait d'accord;Ils font partis du vivant, de la biodiversités au même titre que les animaux ou les hommes. De plus ils sont essentiels aux écosystèmes.  ;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
481;Oui, tout à fait d'accord;Ils participent à l'équilibre de la chaîne alimentaire mais aussi à la pollinisation;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482;Oui, tout à fait d'accord;L'été on n'a pratiquement plus de insectes à venir s' écraser sur les pare-brises des voitures ;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
483;Oui, d'accord;Ils sont les vecteurs de pollinisation indispensable pour féconder les fleurs qui ne se reproduisent que de cette manière. ( transport du pollen d'une fleur à l'autre);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
484;Oui, tout à fait d'accord;La base de la chaine alimentaire, vie des sols, pollinisation ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
485;Oui, tout à fait d'accord;La polenisation, nourrir les oiseaux ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
486;Oui, tout à fait d'accord;Car la plupart d'entre eux sont indispensables à l'équilibre de la biodiversité;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
487;Oui, tout à fait d'accord;Ils sont indispensables à la reproduction des plantes et nécessaires pour certains animaux.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
488;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
489;Oui, tout à fait d'accord;Ils sont indispensables au bon fonctionnement de la biodiversité ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
490;Oui, tout à fait d'accord;Très agressés par les activités humaines ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
491;Oui, tout à fait d'accord;Ils sont très utiles, même si on ne le sait pas;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
492;Oui, tout à fait d'accord;Les insectes font partie des différents écosystèmes, s'ils disparaissent, l'équilibre de l'écosystème correspondant est menacé. ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
493;Oui, d'accord;Ils peuvent pas tout seul;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
494;Oui, tout à fait d'accord;"Les insectes sont utiles. Sans insectes pollinisateurs, par de fruits ni légumes. Les oiseaux insectivores disparaissent. 
";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
495;Oui, tout à fait d'accord;pour la polinisation et source de nourriture pour les prédateur;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
496;Oui, tout à fait d'accord;Ils font partie du vivant et s'inscrivent dans l'équilibre des écosystèmes, même l'humain à besoin d'eux pur survivre ;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
497;Oui, tout à fait d'accord;Ils ont un rôle de digestion, nettoyage. Servent de nourriture dans le cycle, évitent les grandes érosion, font respirer la terre, fabriquent la nourriture à la terre.. ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
498;Oui, tout à fait d'accord;même raison que les autres groupes, ils ont leur rôle à jouer ds le réseau trophique et le droit d'exister (d'où le besoin de les protéger pour qu'ils continuent à vivre);0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
499;Oui, tout à fait d'accord;Ils sont à la base de toutes les chaînes alimentaires, nettoient la nature, pollinisent (pas seulement les abeilles, loin de là) et bien d'autres choses;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
500;Oui, d'accord;Contribue a la biodiversite;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
501;Oui, tout à fait d'accord;Les insectes sont à la base ou au cœur du fonctionnement des écosystèmes. Ils sont par ailleurs mal connus, mal aimés. ;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0
502;Oui, tout à fait d'accord;Maillon essentiel de la chaîne alimentaire;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
503;Oui, tout à fait d'accord;Préservation de l’équilibre des écosystèmes ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
504;Oui, tout à fait d'accord;Fournissent de nombreux services écosystémiques ( pollinisation, rôle dans les cycles bio geo chimiques ...);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
505;Oui, tout à fait d'accord;Les insectes sont des pollinisateurs très important, ils font partis intégrantes de la chaîne alimentaire.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
506;Oui, tout à fait d'accord;Méconnus et souvent mal aimés d'oû indifférence sur leur extinction;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
507;Oui, tout à fait d'accord;Pollinisateur, base de la chaine alimentaire ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
508;Oui, tout à fait d'accord;Rôles importants dans leurs écosystèmes ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
509;Oui, tout à fait d'accord;Ils sont un maillon indispensable de la chaîne alimentaire ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510;Oui, tout à fait d'accord;Pour eux-mêmes, pour la pollinisation et le maintien des plantes et donc des écosystèmes, comme sources de nourritures pour d'autres cortèges d'espèces;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0
511;Oui, tout à fait d'accord;"Ils ont un rôle essentiel dans la chaîne alimentaire, dans la pollinisation de la flore et le ""nettoyage"" de la nature.";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
512;Oui, tout à fait d'accord;Ils font partie du cycle naturel de la vie des espèces,  un chaînon dans la chaîne alimentaire des plus gros, pollenisateurs indispensables aux productions vivrières, recycleurs des matières végétales ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
513;Oui, tout à fait d'accord;L'importation de certaines espèces d'insectes menacent des insectes vitalent à leur écosystème;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0
514;Oui, tout à fait d'accord;Ils sont des acteurs essentiels des chaînes trophiques….et ils sont beaux ;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
515;Oui, tout à fait d'accord;Ils participent à la biodiversité ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
516;Oui, tout à fait d'accord;Nécessaires à l’équilibre des écosystèmes ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
517;Oui, tout à fait d'accord;Pour la pollinisation des fleurs, pour la fertilité des sols;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
518;Oui, tout à fait d'accord;Les insectes pour beaucoup sont polinisateurs et source d'alimentation pour d'autres espèces ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
519;Ne sais pas;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
520;Oui, tout à fait d'accord;Ils nous sont essentiels, notamment pour la production agricole: ils pollinisent la grande majorité de nos cultures. Ils sont à la base de nombreuses chaînes alimentaires, protéger les insectes est bénéfique à leurs prédateurs.;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
521;Oui, tout à fait d'accord;Ce sont des pollinisateurs, et sont essentiels à la survie de leurs prédateurs. ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
522;Oui, tout à fait d'accord;Ils fournissent de nombreux services écosystémiques et représentent un patrimoine naturel à protéger. ;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
523;Oui, tout à fait d'accord;Pour la pollinisation;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
524;Oui, tout à fait d'accord;Ils sont essentiels à notre propre survie.;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
525;Oui, d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
526;Oui, tout à fait d'accord;Car ils participent à la roue de la vie. Sans insectes pas de pollinisation ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
527;Oui, tout à fait d'accord;C'est la base de la chaîne alimentaire,ils sont également polenisateurs;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
528;Oui, tout à fait d'accord;Ils sont tout particulièrement touchés par la destruction des habitats et l'emploi de produits chimiques (ou rejets dans les cours d'eau pour les macro-invertébrés);0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
529;Oui, tout à fait d'accord;Ils constituent des proies pour de nombreuses espèces notamment parmi l'avifaune, certains sont des pollinisateurs et source d'alimentation pour des populations humaines à travers le monde;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
530;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
531;Oui, tout à fait d'accord;Car ils sont essentiel au bon fonctionnement de la biodiversité.;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
532;Oui, tout à fait d'accord;Ils font partie de la chaîne alimentaire et permettent la pollinisation des plantes, donc la reproduction des autres espaces et la preservation des écosystèmes ;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
533;Oui, tout à fait d'accord;Je n’ai plus d’insectes Sur mon pare-brise . Plus sérieusement, au quotidien j’en vois de moins en moins ;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
534;Oui, tout à fait d'accord;C'est quasiment à la base de la chaine alimentaire;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
535;Oui, tout à fait d'accord;Parce qu’ils sont en déclin (je crois que leur « biomasse » s’est effondrée : il me semble avoir lu un article à ce sujet sur une recherche effectuée en Allemagne);0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
536;Oui, tout à fait d'accord;Déclin d'individus ;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
537;Oui, tout à fait d'accord;Ils sont à la base de la chaîne alimentaire et participent à la reproduction végétale. Et puis ce sont simplement des êtres vivants ;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
538;Oui, tout à fait d'accord;Le nombre d'insectes disparus ces dernières années a considérablement augmenté or ils jouent un rôle important dans l'équilibre de la vie sur terre par leurs rôles variés...;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0
539;Oui, tout à fait d'accord;Ce sont des êtres vivants faisant parti des écosystèmes comme les autres;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
540;Oui, tout à fait d'accord;Pour les mêmes raisons évidentes que les animaux, les insectes détiennent une rôle plus qu'utile sur cette planète, ils sont bien trop sous estimés. ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
541;Oui, tout à fait d'accord;Maillons de la chaîne alimentaire et pollinisateurs ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
542;Oui, tout à fait d'accord;Ils sont essentiels dans la chaîne alimentaire (pollinisateurs surtout);1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
543;Oui, tout à fait d'accord;Parce qu'ils ont un rôle hyper important pour la pollinisation des végétaux et dans la chaîne alimentaire ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
544;Oui, tout à fait d'accord;Pour sauver la nature;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
545;Oui, tout à fait d'accord;font partie de chaque écosystème (peut-être pas marins), rôle clefs en début de chaîne alimentaire, de polinisateur, principaux acteurs des relations entre végétaux et animaux;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
546;Oui, tout à fait d'accord;Ils sont indispensables;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
547;Oui, tout à fait d'accord;Ils sont à la base de tout. Sans eux, plus de pollinisations, plus de nettoyage des carcasses, plus d'aliments pour leurs prédateurs...;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
548;Oui, tout à fait d'accord;ils sont essentiels à la pollinisation et à la nourriture des oiseaux entre autres..;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
549;Oui, d'accord;Insectes= base de la chaîne alimentaire et pollinisation. la vie entière dépend des insectes.;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
550;Oui, tout à fait d'accord;Ils sont indispensables pour l'équilibre des écosystèmes et pour la chaîne alimentaire;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
551;Ne sais pas;certains insectes sont nuisibles aux activités humaines (frelon asiatique, ravageurs des cultures)ceux là ont ils besoin d être protégés ?;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
552;Oui, d'accord;"En théorie cela semble étrange de favoriser certaines espèces en leurs offrant un statut de protection car elles nous ""ressemblent"". Et les insectes présente un déclin très important.
En pratique, protéger une telle diversité d'espèces de la même manière que l'on protège les autres groupes (espèce par espèce), semble extrêmement complexe";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
553;Oui, tout à fait d'accord;Utilisation des pesticides - uniformisation des champs de culture (perte d'habitat et de nourriture). Non seulement nous avons besoin des insectes mais ils méritent tout simplement de vivre;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
554;Oui, tout à fait d'accord;Parce qu’ils sont en voie d’extinction et qu’ils sont indispensable à la biodiversité et à la survie des autres espèces.;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
555;Oui, tout à fait d'accord;Ils sont souvent la base alimentaire d’un écosystème ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
556;Oui, tout à fait d'accord;Ce sont des espèces tres peu connu, la plupart disparaissent sans avoir été découvert ;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
557;Oui, tout à fait d'accord;C'est le plancton aérien, la base de tout le reste;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
558;Oui, tout à fait d'accord;Ils participent au développement des plantes, à leur diversité et audéveloppement également d'espèces animales.;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
559;Oui, tout à fait d'accord;"Outre leur ""utilité"" propre les insectes sont à la base d'une pyramide alimentaire dont dépend une grande quantité d'autres animaux , ""utiles"" eux aussi !";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
560;Oui, tout à fait d'accord;Ils jouent un rôle important dans l’équilibre des écosystèmes. ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
561;Oui, tout à fait d'accord;Services écosystémiques rendus / + aucun droit de détruire des animaux;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
562;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
563;Oui, tout à fait d'accord;Ils sont à la base du monde vivant. ;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
564;Oui, tout à fait d'accord;Chacun a son utilité (digestion des déchets, pollinisation...);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
565;Oui, tout à fait d'accord;Parce qu'ils font partie d'un équilibre précaire, qu'ils sont un élément essentiel de l'équation de la vie.;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
566;Oui, tout à fait d'accord;A cause des pesticides ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
567;Oui, tout à fait d'accord;Important pour la pollinisation des fleurs;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
568;Oui, tout à fait d'accord;Ils sont nécessaires à tout écosystème ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
569;Oui, tout à fait d'accord;Ils sont vitaux pour de nombreux écosystèmes, et ke pense qu'il n' y a pas de raison à donner, ils ont le droit d' exister tout court?;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
570;Oui, tout à fait d'accord;Ce sont des êtres vivants, ils servent de nourritures à d'autres, et pollenisent ou jouent des rôles essentiels aux écosystèmes dans lesquels ils évoluent ;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0
571;Oui, tout à fait d'accord;Constat de disparitions (provisoires ?) de nombreuses espèces habituelles dans mon refuge LPO;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
572;Oui, tout à fait d'accord;Image candide de l'abeille pollinisatrice. Les insectes sont des auxiliaires des plantes.;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
573;Oui, tout à fait d'accord;Chaîne alimentaire, vie du sol;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
574;Oui, tout à fait d'accord;"dans une vision non utilitariste et non antropocentrée, ils ont besoin d'être protégé car ils méritent de vivre comme n'importe quelle autre espèce du vivant. Dans une vision plus antropocentrée, ils ont besoin d'être protégés car ils ont une fonction essentielle à la polinisation et donc à la reproduction des plantes, qui sont pour bcp dans l'alimentation d'autres animaux dont nous; et ils sont également eux-même la nourriture de bcp d'animaux. ";1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0
575;Oui, d'accord;"Ils font partie de la chaîne du vivant (chaîne alimentaire, politisation, équilibre entre les espèces, création des sols ...) ; je pense qu'il est nécessaire de construire des stratégies de défense contre les insectes vecteurs de pathologies ";1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
576;Oui, tout à fait d'accord;Parce que sans eux la biodiversité diminuera encore et encore notamment car les espèces qui se nourrissent d’insectes ne trouveront plus de nourriture à un moment donné et disparaîtront à leur tour;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
577;Oui, tout à fait d'accord;Détruits par les pesticides, disparition de leurs milieux;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
578;Oui, tout à fait d'accord;Car ils sont extrême important dans le réseau trophique. Sans eux la chaîne se rompt et certaines espèces peuvent disparaître.;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
579;Oui, tout à fait d'accord;Ils rendent un grand nombre de services aux écosystèmes, sont à la base de la chaîne alimentaire d'un grand nombre d'espèces, leur diversité d'espèces est gigantesque et ils portent donc à eux seuls une grande part de la biodiversité mondiale. ;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0
580;Oui, tout à fait d'accord;"Les insectes pollinisateurs 
Les cloportes, les vers de terre 'compostent'la terre ' en les rendant fertiles
Les larves de coccinelle mangent les pucerons etc... Indispensable à l'agriculture ";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
581;Oui, tout à fait d'accord;par leur présence ils assurent la survie des oiseaux, des batraciens, des reptiles....et la fécondation des fleurs .;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
582;Oui, tout à fait d'accord;Les insectes rendent des services écosystémiques conséquent pour l homme.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
583;Oui, tout à fait d'accord;Parce qu'ils sont entre autre la source de nourriture de toute une chaîne animale, parce qu'ils participent à la pollinisation, parce qu'ils interagissent avec tout le reste du vivant etc.. ils permettent aussi au sol de respirer de se régénérer ... ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
584;Oui, tout à fait d'accord;On en voit de moins en moins, moins de papillons, moins de scarabées... ;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
585;Oui, tout à fait d'accord;les insectes sont plutôt mal aimés du public (excepté les abeilles) mais pourtant nécessaires. De plus, il semble acquis que leurs habitats disparaissent et l'usage intensif de pesticides contribuent à leur disparition.;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0
586;Oui, tout à fait d'accord;Pour les mêmes raisons évoquées précédemment : ils sont indispensables aux écosystèmes, raisons morales, et parce que ce sont des trésors à protéger.;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0
587;Oui, tout à fait d'accord;Ils font parties de l'équilibre des écosystèmes. Ils ont de nombreuses utilités (dégradation matière organique, source de nourriture, pollinisation, regulation d'autres espèces, etc);1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
588;Oui, tout à fait d'accord;Parce qu'ils sont à la base de toutes les chaînes alimentaires et que ce sont des êtres qui ressentent la douleur comme nous. ;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
589;Oui, tout à fait d'accord;Je crois avoir lu que 80%des insectes ont disparus en Europe en 30 ans;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
590;Oui, d'accord;Car ils sont indispensables à nos écosystèmes actuels ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
591;Oui, tout à fait d'accord;J'en trouve de moins en moins à photographier.;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
592;Oui, tout à fait d'accord;Car ils sont indispensables dans le cycle de la biodiversité (entretien des sols, pollinisation, alimentation des oiseaux...);1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
593;Oui, tout à fait d'accord;"Chaque animal a un rôle à jouer
La pollinisation est indispensable par ex ";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
594;Oui, tout à fait d'accord;Nécessaires à l'équilibre de la chaîne alimentaire (oiseaux par ex.), à la pollinisation, à la diversité, à la beauté.;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
595;Oui, tout à fait d'accord;Ils sont indispensables ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
596;Oui, tout à fait d'accord;Sans insectes pas de pollinisation pas de fruits ( tomates, pommes...);1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
597;Oui, tout à fait d'accord;"Car les insectes ont énormément d'utilité, déjà pour la pollinisation, sans eux nous n'aurions plus rien à manger,
Il peuvent aussi servir de nourriture à des oiseaux par exemple ";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
598;Oui, tout à fait d'accord;Parcequ’ils sont indispensables et pourtant pour bon nombre mal aimé et très méconnu pour leurs rôles essentiels ;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
599;Oui, tout à fait d'accord;Ils sont à la base des écosystèmes! sans eux tout se casse la gueule!;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
600;Oui, tout à fait d'accord;Ils sont nombreux, sont un maillon important du vivant et ont un rôle au sein du vivant . Évidemment on pense à la pollinisation , à l’équilibre du vivant (la chaîne de prédateurs);1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
601;Oui, tout à fait d'accord;Ils sont la nourriture des oiseaux, ils pollinisent, ils sont un remède aux maladies des plantes ( coccinelles) ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
602;Oui, tout à fait d'accord;A cause de l’agriculture ;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
603;Oui, tout à fait d'accord;Car ils sont essentiels à la pollinisation, à la transformation des matières végétales, à la chaîne alimentaire.... à la vie...;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
604;Oui, tout à fait d'accord;Ils sont à la base de nombreux réseaux tropiques et comme tous les êtres vivants ils sont en interaction avec de nombreuses autres espèces. Leur disparition déstabilise les écosystèmes et cela menace la survie de l'espèce humaine qui s'appuie sur ces écosystèmes;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
